date:day,loadweight
2014-07-04,5645.310881982692
2014-07-05,6019.221964711899
2014-07-06,7368.040297576472
2014-07-07,3768.0399417737717
2014-07-08,2788.926009692665
2014-07-09,2872.047735556035
2014-07-10,7465.098185968644
2014-07-11,4564.164768870704
2014-07-12,6721.605837597456
2014-07-13,7080.490179936047
2014-07-14,2351.149081651958
2014-07-15,2513.236773669035
2014-07-16,4554.651194372218
2014-07-17,6491.460863628804
2014-07-18,7043.880852173641
2014-07-19,9068.75942883327
2014-07-20,6487.47529515678
2014-07-21,2278.7205596903596
2014-07-22,2823.47174943123
2014-07-23,3922.337559460293
2014-07-24,5245.389400155082
2014-07-25,6147.966047653157
2014-07-26,6095.056630486311
2014-07-27,5773.278497879347
2014-07-28,2879.6900891530754
2014-07-29,2289.7934117860764
2014-07-30,1875.7475341359054
2014-07-31,6399.192266421877
2014-08-01,7586.522026100935
2014-08-02,6649.793461640376
2014-08-03,8671.87588102992
2014-08-04,2619.565663612877
2014-08-05,1607.7321871996412
2014-08-06,4324.118552575109
2014-08-07,4548.444855303571
2014-08-08,7004.919687720642
2014-08-09,4977.837007568792
2014-08-10,5947.210399921221
2014-08-11,4161.385326255055
2014-08-12,3932.690571411295
2014-08-13,2318.376064291022
2014-08-14,5049.534106474742
2014-08-15,7436.842069176248
2014-08-16,6037.485479361334
2014-08-17,6286.289158902491
2014-08-18,3205.641432348917
2014-08-19,4142.767416325016
2014-08-20,4094.398010254362
2014-08-21,4932.584405064602
2014-08-22,4165.950564356974
2014-08-23,5019.291397576108
2014-08-24,7826.168508727738
2014-08-25,3329.9326985174575
2014-08-26,4480.635008225705
2014-08-27,3927.415809192487
2014-08-28,6802.117438980905
2014-08-29,8555.240793351528
2014-08-30,7013.13915874299
2014-08-31,5496.305209723684
2014-09-01,2537.848012285833
2014-09-02,3528.0416502204935
2014-09-03,2682.1757044752994
2014-09-04,4943.762637466421
2014-09-05,5780.408136811557
2014-09-06,4710.1778291073415
2014-09-07,7516.701951547428
2014-09-08,2841.638832327111
2014-09-09,2841.594905671135
2014-09-10,3557.7921376981994
2014-09-11,6753.897713360274
2014-09-12,6382.18062960198
2014-09-13,6213.648543249966
2014-09-14,6503.104955827278
2014-09-15,3092.379302610855
2014-09-16,3521.1833110831426
2014-09-17,1937.8502501895643
2014-09-18,6890.879426955899
2014-09-19,7676.0901828756805
2014-09-20,7019.982738004485
2014-09-21,6237.346300731924
2014-09-22,1951.744001774867
2014-09-23,3917.089745059944
2014-09-24,2632.8632867518227
2014-09-25,8305.774953499742
2014-09-26,5618.056757274503
2014-09-27,6235.378083752842
2014-09-28,7243.487765655828
2014-09-29,4090.7452834611627
2014-09-30,4311.915207200759
2014-10-01,5430.999828119928
2014-10-02,6669.346504322134
2014-10-03,6279.592159902421
2014-10-04,6303.40855979579
2014-10-05,6485.190938718707
2014-10-06,2941.4821135854577
2014-10-07,2702.9851289761705
2014-10-08,2448.127678739648
2014-10-09,5714.840882277816
2014-10-10,6676.422798617677
2014-10-11,6739.130131156054
2014-10-12,8081.615431041347
2014-10-13,2479.187451082661
2014-10-14,3018.1277848870836
2014-10-15,3261.1076633943567
2014-10-16,8120.683392733413
2014-10-17,7553.118958265305
2014-10-18,4471.0441316640945
2014-10-19,7464.3527147525765
2014-10-20,3565.3399578914036
2014-10-21,2243.124737360249
2014-10-22,3796.6765573146195
2014-10-23,6674.65740466438
2014-10-24,6748.975144639772
2014-10-25,7698.4879537954175
2014-10-26,4891.431542196585
2014-10-27,3684.17626725402
2014-10-28,3199.70531122484
2014-10-29,2940.2465806498963
2014-10-30,5737.600082760548
2014-10-31,5942.809931420482
2014-11-01,5407.146400511877
2014-11-02,6491.146038086367
2014-11-03,2955.4481111373925
2014-11-04,2650.86887498358
2014-11-05,3120.9115619110075
2014-11-06,6184.421404764232
2014-11-07,6532.42231484828
2014-11-08,7103.367081382369
2014-11-09,5064.772415057553
2014-11-10,2750.6879482278096
2014-11-11,3035.953750944389
2014-11-12,4828.701557166179
2014-11-13,6484.462298723979
2014-11-14,6014.302621243129
2014-11-15,6521.363179243878
2014-11-16,6382.033610233113
2014-11-17,3558.9001527318974
2014-11-18,2904.981266495293
2014-11-19,3378.5071316695808
2014-11-20,5768.490972377768
2014-11-21,6315.112155976732
2014-11-22,6152.101850187697
2014-11-23,4841.003535481745
2014-11-24,4408.383900813964
2014-11-25,3339.4376924523967
2014-11-26,3451.7298900091114
2014-11-27,6118.1672863268905
2014-11-28,5421.824519862502
2014-11-29,8292.653225275255
2014-11-30,7126.829361862382
2014-12-01,3273.946945706177
2014-12-02,3875.0813860169405
2014-12-03,2936.5817113034523
2014-12-04,4049.80378520067
2014-12-05,5794.751629135338
2014-12-06,6187.262997729581
2014-12-07,5023.453497710709
2014-12-08,2890.918168324084
2014-12-09,2962.264769289527
2014-12-10,2724.2150237207907
2014-12-11,5601.886931311092
2014-12-12,8069.451624170173
2014-12-13,5328.460762905968
2014-12-14,5561.246148591672
2014-12-15,2634.392773514994
2014-12-16,2036.8014382368108
2014-12-17,2753.917291457945
2014-12-18,6941.011899179219
2014-12-19,8726.639978257303
2014-12-20,5925.646726990243
2014-12-21,7191.643788760677
2014-12-22,4423.709123484482
2014-12-23,3573.7442208186085
2014-12-24,3137.8545966668617
2014-12-25,6108.88467771037
2014-12-26,6467.567055520862
2014-12-27,6386.296767092155
2014-12-28,5446.7462641301545
2014-12-29,3604.8206918108795
2014-12-30,3512.9479589462258
2014-12-31,3212.0994353777955
2015-01-01,6934.717586007624
2015-01-02,7265.902478755294
2015-01-03,3896.760040572265
2015-01-04,6222.494823480754
2015-01-05,1561.1878734153397
2015-01-06,4260.8679643048035
2015-01-07,3168.250109634495
2015-01-08,5638.321126419948
2015-01-09,6271.926218219772
2015-01-10,5671.506736780039
2015-01-11,7629.976564140839
2015-01-12,3275.795487227945
2015-01-13,4134.86689027557
2015-01-14,1533.582073903405
2015-01-15,4787.186149054937
2015-01-16,7221.956387722447
2015-01-17,7451.937591351902
2015-01-18,6967.283410574175
2015-01-19,3690.260041467739
2015-01-20,3722.3507907332837
2015-01-21,2657.8803381985513
2015-01-22,5982.268130002955
2015-01-23,7279.014471601762
2015-01-24,5449.110576850273
2015-01-25,7261.977703617793
2015-01-26,2148.358192375282
2015-01-27,3042.905942631838
2015-01-28,3214.9565211764284
2015-01-29,6738.646553364281
2015-01-30,8520.57024950801
2015-01-31,7216.569133501445
2015-02-01,6635.683436581511
2015-02-02,3017.843852168391
2015-02-03,4541.925039631822
2015-02-04,3031.7923400468335
2015-02-05,5756.354828782428
2015-02-06,6531.488479205367
2015-02-07,5305.222827591654
2015-02-08,6344.952112413971
2015-02-09,2456.0365924958423
2015-02-10,2911.259119278617
2015-02-11,3638.2303359113994
2015-02-12,8986.838527274933
2015-02-13,8043.379406642281
2015-02-14,5025.8292951849535
2015-02-15,5417.457838502758
2015-02-16,3295.9113767568174
2015-02-17,3513.808963459424
2015-02-18,3692.631335469168
2015-02-19,6214.0234172011005
2015-02-20,7497.709129808106
2015-02-21,4987.540543369268
2015-02-22,5588.816639089029
2015-02-23,2912.4369190791795
2015-02-24,3098.39024728383
2015-02-25,4356.976895798345
2015-02-26,5449.43661035613
2015-02-27,6444.400469961674
2015-02-28,4745.305040455938
2015-03-01,6273.362631216488
2015-03-02,3212.225225556485
2015-03-03,3577.7191305470883
2015-03-04,3897.2817193840992
2015-03-05,6082.055136472635
2015-03-06,6891.180576529594
2015-03-07,6273.246889481073
2015-03-08,4514.853702731054
2015-03-09,3600.7552635766374
2015-03-10,2596.1550298138186
2015-03-11,3091.068740864059
2015-03-12,6869.5154075088085
2015-03-13,5704.653716581094
2015-03-14,4508.843108355821
2015-03-15,6683.5468523195605
2015-03-16,1879.0715640942096
2015-03-17,2111.4424090417515
2015-03-18,3707.0478386777468
2015-03-19,5104.082592267272
2015-03-20,5569.725476309863
2015-03-21,5380.036167286502
2015-03-22,4919.978829022651
2015-03-23,2948.6079357152294
2015-03-24,1717.278490210153
2015-03-25,4342.879496121965
2015-03-26,6040.733124400978
2015-03-27,6475.503761030239
2015-03-28,4048.2157868307404
2015-03-29,4955.10514670132
2015-03-30,2455.7270663037825
2015-03-31,3716.033166123643
2015-04-01,2799.0583180062886
2015-04-02,7767.862387030275
2015-04-03,5352.284624389227
2015-04-04,6200.148612803096
2015-04-05,6163.669691068584
2015-04-06,3984.801843284573
2015-04-07,3892.1190825890926
2015-04-08,2866.9143862720553
2015-04-09,3932.2759319033767
2015-04-10,6375.855443061361
2015-04-11,6028.799171570538
2015-04-12,4803.192568197801
2015-04-13,1076.380296032838
2015-04-14,2576.300627832487
2015-04-15,944.726468204439
2015-04-16,4863.084474073035
2015-04-17,4937.456774956351
2015-04-18,6426.031496990302
2015-04-19,6497.987723829892
2015-04-20,2097.629040928353
2015-04-21,2092.7119897993407
2015-04-22,3284.3081522012276
2015-04-23,5898.238750542066
2015-04-24,7793.988811923117
2015-04-25,6343.49726223991
2015-04-26,5363.478881904025
2015-04-27,4336.8102625793
2015-04-28,2560.343065915716
2015-04-29,5026.595627912262
2015-04-30,6776.677130729371
2015-05-01,5907.676593016659
2015-05-02,8176.7424737591755
2015-05-03,5642.125525188155
2015-05-04,3199.4234684901635
2015-05-05,3391.5865906362337
2015-05-06,2955.6360773702672
2015-05-07,6241.893156276978
2015-05-08,8175.500365839385
2015-05-09,6894.21344840484
2015-05-10,6908.4171834592025
2015-05-11,3459.1036627067842
2015-05-12,1645.2478765331748
2015-05-13,3060.7470851367857
2015-05-14,6991.805127947315
2015-05-15,5315.258118789506
2015-05-16,7373.590136181389
2015-05-17,8436.570633436346
2015-05-18,3079.8252785712543
2015-05-19,1638.5965370323263
2015-05-20,1390.8217060777856
2015-05-21,8354.70460688046
2015-05-22,6671.193474107268
2015-05-23,5157.846858634832
2015-05-24,7051.20212183093
2015-05-25,2216.3745384372514
2015-05-26,2533.760744285996
2015-05-27,1844.290149746336
2015-05-28,6788.940644607498
2015-05-29,6227.889774681189
2015-05-30,7479.256212083715
2015-05-31,6111.09363756694
2015-06-01,3548.972769948257
2015-06-02,3482.5983542277695
2015-06-03,3675.05907506905
2015-06-04,6513.546506605306
2015-06-05,8220.905121136984
2015-06-06,8041.90690482855
2015-06-07,6180.3210455588005
2015-06-08,2495.7790892297667
2015-06-09,3026.3201889328607
2015-06-10,2431.3201502521442
2015-06-11,8326.356821689758
2015-06-12,6491.388531337733
2015-06-13,7558.836658611994
2015-06-14,5484.095226076339
2015-06-15,1354.5713651476049
2015-06-16,2519.7639545675456
2015-06-17,3621.1496956877872
2015-06-18,7516.342780132856
2015-06-19,5296.021945970419
2015-06-20,5484.5541035191645
2015-06-21,6630.409894724162
2015-06-22,3694.5646579843656
2015-06-23,3766.255062771125
2015-06-24,2636.741463915029
2015-06-25,6886.260077175547
2015-06-26,6920.667811740329
2015-06-27,7046.5405613763105
2015-06-28,6320.814875426107
2015-06-29,3014.667317830895
2015-06-30,2804.464796553162
2015-07-01,2076.003083057496
2015-07-02,6456.434031911981
2015-07-03,5265.675537164385
2015-07-04,6302.098301077526
2015-07-05,6292.83603628747
2015-07-06,3748.547945505679
2015-07-07,2507.3570320263825
2015-07-08,2925.9505339224193
2015-07-09,6019.809322104939
2015-07-10,6057.237823814081
2015-07-11,6839.71114632863
2015-07-12,6330.976648566338
2015-07-13,3826.9751966884814
2015-07-14,1997.3461779303675
2015-07-15,1641.6763774660924
2015-07-16,5684.5220952317095
2015-07-17,5892.507568394308
2015-07-18,6407.068631639236
2015-07-19,6168.333718914468
2015-07-20,3499.075964213646
2015-07-21,4005.7156259491594
2015-07-22,2565.2249421723627
2015-07-23,7258.405721525664
2015-07-24,7080.810013046641
2015-07-25,4890.197943523611
2015-07-26,7195.722716813451
2015-07-27,4936.659600432952
2015-07-28,3093.2032969920806
2015-07-29,3490.4662693175906
2015-07-30,4030.6433359270973
2015-07-31,8987.097283784167
2015-08-01,6512.908846854823
2015-08-02,5678.89629140908
2015-08-03,2569.39759192081
2015-08-04,3721.070372368817
2015-08-05,2038.7268976608839
2015-08-06,6555.21291503389
2015-08-07,6584.643548034579
2015-08-08,4272.237386011605
2015-08-09,5780.883026589728
2015-08-10,3018.8017594092616
2015-08-11,1494.8647801505704
2015-08-12,3235.214000061841
2015-08-13,7353.363177414487
2015-08-14,7297.816388655346
2015-08-15,6152.67958831272
2015-08-16,6111.915463063898
2015-08-17,1807.8587331905535
2015-08-18,4664.48789327809
2015-08-19,3878.8894311193417
2015-08-20,5828.453065277874
2015-08-21,9471.42466197804
2015-08-22,6954.408315166781
2015-08-23,6672.64067920814
2015-08-24,5083.474246930161
2015-08-25,2874.8425266027384
2015-08-26,1963.0151592686366
2015-08-27,7861.000363225487
2015-08-28,6472.605718313118
2015-08-29,6612.829236923004
2015-08-30,7058.356775648818
2015-08-31,3216.060175415675
2015-09-01,3811.2798114641228
2015-09-02,3584.0322964479215
2015-09-03,6544.764693309279
2015-09-04,3718.0852367636535
2015-09-05,5996.5283413310535
2015-09-06,6442.820171200131
2015-09-07,4635.732225588018
2015-09-08,3577.769028792043
2015-09-09,2087.540518678627
2015-09-10,6593.790738283981
2015-09-11,5851.298069832965
2015-09-12,4202.16208142623
2015-09-13,6937.576852942014
2015-09-14,2434.4545939601103
2015-09-15,3044.921754031981
2015-09-16,3365.772803561371
2015-09-17,4698.849350320768
2015-09-18,5596.669257424141
2015-09-19,5917.104815836224
2015-09-20,6916.049468298406
2015-09-21,3249.011684851285
2015-09-22,2939.0880694985813
2015-09-23,3403.0236167452517
2015-09-24,5530.789494054349
2015-09-25,6141.983577460733
2015-09-26,6799.014192622519
2015-09-27,7695.087207510479
2015-09-28,1896.6637965929688
2015-09-29,3067.6953613124324
2015-09-30,4114.840950331342
2015-10-01,6767.022193885434
2015-10-02,6911.781030349791
2015-10-03,4594.4480154765515
2015-10-04,6124.240432536362
2015-10-05,1847.860469917463
2015-10-06,2581.7012551892544
2015-10-07,1004.9231593267948
2015-10-08,4751.0083311676535
2015-10-09,6219.306788638697
2015-10-10,7404.961417938467
2015-10-11,6081.337949121796
2015-10-12,2558.641537274297
2015-10-13,2792.605361100832
2015-10-14,3918.329389432729
2015-10-15,4531.344744575821
2015-10-16,7101.445299154918
2015-10-17,4097.42567563441
2015-10-18,8313.036672546048
2015-10-19,2239.066788194801
2015-10-20,2519.3129267045765
2015-10-21,2732.7186570615363
2015-10-22,5516.602677938983
2015-10-23,4379.805089344835
2015-10-24,5357.58427215126
2015-10-25,6294.914914470513
2015-10-26,1967.0496892623123
2015-10-27,2790.902558762992
2015-10-28,2364.5556670975834
2015-10-29,8392.993269024091
2015-10-30,6547.31299466771
2015-10-31,5918.5754348247965
2015-11-01,6715.624936067382
2015-11-02,2632.023668382075
2015-11-03,4856.633094967884
2015-11-04,2729.2469157015435
2015-11-05,5250.743681224448
2015-11-06,7180.433987866623
2015-11-07,4854.274154780562
2015-11-08,6341.062890906181
2015-11-09,3697.0850408065885
2015-11-10,2004.694106190378
2015-11-11,3718.3858711273424
2015-11-12,7614.981460777852
2015-11-13,6067.485377937688
2015-11-14,8682.48763663723
2015-11-15,6591.098698141185
2015-11-16,3717.4298394305333
2015-11-17,3669.0900451213943
2015-11-18,2607.7859367712826
2015-11-19,6122.417435515205
2015-11-20,6670.0615044395045
2015-11-21,5540.704622573171
2015-11-22,6160.954113099936
2015-11-23,2193.987556923218
2015-11-24,3139.6078116529843
2015-11-25,4234.630248607602
2015-11-26,5397.146093223432
2015-11-27,6748.595089691438
2015-11-28,5685.391465897295
2015-11-29,7712.270034702287
2015-11-30,3182.3563677850434
2015-12-01,4566.346954683978
2015-12-02,2797.548636186139
2015-12-03,8267.316833729557
2015-12-04,7060.6815389780195
2015-12-05,6866.1834459674365
2015-12-06,5764.382724354467
2015-12-07,3368.2895892123142
2015-12-08,2562.7018207491387
2015-12-09,4425.20988989768
2015-12-10,5754.684668585319
2015-12-11,5186.146027463199
2015-12-12,7550.04196583681
2015-12-13,3948.3207051121517
2015-12-14,4120.999546780135
2015-12-15,4028.730602390353
2015-12-16,1719.9529099259198
2015-12-17,7068.304725233024
2015-12-18,5005.8833618321505
2015-12-19,7223.566437914076
2015-12-20,7633.89157445847
2015-12-21,2926.5742431537633
2015-12-22,3462.1796027005657
2015-12-23,2837.6319009093104
2015-12-24,7650.989548653399
2015-12-25,5630.571124310795
2015-12-26,8835.295243069426
2015-12-27,7492.13604502852
2015-12-28,2381.6421124944663
2015-12-29,1754.1231248978647
2015-12-30,3877.4098697055974
2015-12-31,6891.175411528412
2016-01-01,7142.996237505565
2016-01-02,6687.330523550642
2016-01-03,6604.895209093863
2016-01-04,2024.5349448876177
2016-01-05,2716.6191470062568
2016-01-06,3747.4420562698447
2016-01-07,5168.110177299787
2016-01-08,6942.767012599162
2016-01-09,5743.497026208962
2016-01-10,4962.266425215869
2016-01-11,3323.9739457761016
2016-01-12,2721.1368963220625
2016-01-13,3904.9561006811855
2016-01-14,7910.323645516431
2016-01-15,4601.273408468367
2016-01-16,7781.044853287647
2016-01-17,7017.543928850967
2016-01-18,2009.268323159546
2016-01-19,2803.060351264992
2016-01-20,3136.3235651124173
2016-01-21,6564.920475796183
2016-01-22,5690.209118096543
2016-01-23,6350.347532504587
2016-01-24,6857.358394261901
2016-01-25,3397.6303627408593
2016-01-26,3517.35140500839
2016-01-27,4229.566870138489
2016-01-28,8629.31417061171
2016-01-29,5753.000114501306
2016-01-30,5091.678632972304
2016-01-31,6688.437901545693
2016-02-01,2442.513970575991
2016-02-02,3971.585356181402
2016-02-03,1955.2379497571142
2016-02-04,5228.0846507875885
2016-02-05,6603.828134807947
2016-02-06,5702.837895225632
2016-02-07,6793.289707905901
2016-02-08,2972.0074825278634
2016-02-09,1655.3670527249512
2016-02-10,3124.2676064035627
2016-02-11,7313.567611027926
2016-02-12,6795.328682667479
2016-02-13,6972.69993484545
2016-02-14,6501.795200149455
2016-02-15,2358.450465105404
2016-02-16,2265.786924058479
2016-02-17,2212.4077170469254
2016-02-18,7309.508083960357
2016-02-19,6379.194556731553
2016-02-20,5924.498364195985
2016-02-21,7034.4051493236175
2016-02-22,2985.4142263666267
2016-02-23,3912.483578610287
2016-02-24,2948.9028987948395
2016-02-25,4530.988029648863
2016-02-26,8349.710127409395
2016-02-27,6187.310564999253
2016-02-28,5584.638195685054
2016-02-29,2650.7467264988923
2016-03-01,2991.3555229126423
2016-03-02,4585.196529959432
2016-03-03,6617.0980741495905
2016-03-04,6089.590819343438
2016-03-05,6839.069842058153
2016-03-06,7872.970463816285
2016-03-07,2377.318123666878
2016-03-08,3535.5587398469993
2016-03-09,1855.0386150113463
2016-03-10,6820.472165775178
2016-03-11,7697.141048996054
2016-03-12,5578.191627555937
2016-03-13,5999.865300994108
2016-03-14,979.89675327241
2016-03-15,4551.895777013539
2016-03-16,1603.437633971117
2016-03-17,4268.792679737691
2016-03-18,6746.2126805309135
2016-03-19,5934.9200061685315
2016-03-20,4757.726084738912
2016-03-21,3014.5206331906634
2016-03-22,4073.938922923229
2016-03-23,2377.52868679034
2016-03-24,6599.956159731058
2016-03-25,5448.42191442569
2016-03-26,5473.463081667084
2016-03-27,7845.8117747455835
2016-03-28,4209.457056739082
2016-03-29,3636.940795564896
2016-03-30,2411.756468753232
2016-03-31,4842.347698373907
2016-04-01,5282.802769515107
2016-04-02,6596.067972662091
2016-04-03,5684.537822604196
2016-04-04,3032.7152712137213
2016-04-05,2781.01321537387
2016-04-06,2888.5153654735996
2016-04-07,7460.426311434951
2016-04-08,6130.012313277293
2016-04-09,6645.137568734611
2016-04-10,5501.023874440735
2016-04-11,2773.3857359161093
2016-04-12,3373.3771863388097
2016-04-13,2414.7239551696757
2016-04-14,7506.875403094206
2016-04-15,7454.54268454555
2016-04-16,7524.995726903688
2016-04-17,7796.133663103335
2016-04-18,3137.7313489915205
2016-04-19,3092.5909088351045
2016-04-20,2946.9676262026587
2016-04-21,7360.685507547909
2016-04-22,6858.037261727525
2016-04-23,8469.401499959364
2016-04-24,6801.595224926592
2016-04-25,3785.4571134360303
2016-04-26,3451.257487655744
2016-04-27,2758.1564454052923
2016-04-28,7337.786457226299
2016-04-29,7509.999959810211
2016-04-30,7375.3060490568205
2016-05-01,6692.913511554502
2016-05-02,3107.3078938546682
2016-05-03,3906.5008529285387
2016-05-04,3541.853693698208
2016-05-05,5885.175333058353
2016-05-06,7624.187609719197
2016-05-07,4142.2694749358
2016-05-08,5230.103256485864
2016-05-09,2490.758094488412
2016-05-10,2854.6570594836385
2016-05-11,2945.113590259848
2016-05-12,5466.949162476897
2016-05-13,7078.307073400252
2016-05-14,5573.565206538667
2016-05-15,6217.710627215555
2016-05-16,2718.78140543329
2016-05-17,4846.922230102047
2016-05-18,3296.246478792739
2016-05-19,3919.0400637747816
2016-05-20,7170.73202272763
2016-05-21,4916.427042299977
2016-05-22,7048.532039593416
2016-05-23,4118.152311633149
2016-05-24,1643.7539110535292
2016-05-25,2334.88543856255
2016-05-26,4351.301435692047
2016-05-27,5729.538186006804
2016-05-28,6850.372204518323
2016-05-29,6491.062846123572
2016-05-30,2748.6944008558794
2016-05-31,2338.2757756379815
2016-06-01,2881.6234217218084
2016-06-02,6311.716605037125
2016-06-03,5604.100442134324
2016-06-04,5921.388036312412
2016-06-05,7820.48745250072
2016-06-06,3596.127592695825
2016-06-07,3145.2588733122975
2016-06-08,3548.464625360999
2016-06-09,5856.402078798925
2016-06-10,5058.5193929212155
2016-06-11,5939.294788903686
2016-06-12,7872.343128192865
2016-06-13,2980.3806583557366
2016-06-14,4339.404363640637
2016-06-15,2722.924545842521
2016-06-16,5449.775805319575
2016-06-17,7479.527362688126
2016-06-18,6573.8248387189005
2016-06-19,6063.391430675043
2016-06-20,2198.139326891598
2016-06-21,4192.721896637941
2016-06-22,3188.419104178282
2016-06-23,3678.85098389164
2016-06-24,7942.017286052757
2016-06-25,4561.92502083816
2016-06-26,7114.6804918303615
2016-06-27,3579.0378539769936
2016-06-28,3060.709988860167
2016-06-29,3137.914259603
2016-06-30,8313.21145721932
2016-07-01,6717.525826299823
2016-07-02,4943.236231817743
2016-07-03,6981.904895534519
2016-07-04,3133.518809353238
2016-07-05,2770.7749866301074
2016-07-06,4129.639388101198
2016-07-07,6903.294334908685
2016-07-08,8495.67217855186
2016-07-09,7284.49292901451
2016-07-10,6953.042396437714
2016-07-11,2077.1882210239914
2016-07-12,1304.0325521267773
2016-07-13,2931.4127761736054
2016-07-14,6321.618723771613
2016-07-15,6327.769269653825
2016-07-16,7137.310883057926
2016-07-17,5959.176666194765
2016-07-18,2436.392861169459
2016-07-19,2479.2641238020233
2016-07-20,3589.263718377464
2016-07-21,6704.032113841525
2016-07-22,8643.541684533422
2016-07-23,7785.397550673597
2016-07-24,6072.760668218011
2016-07-25,4537.822400560242
2016-07-26,3833.8486998572557
2016-07-27,2429.7115822403357
2016-07-28,5691.641549290386
2016-07-29,3680.5774022666888
2016-07-30,6182.810883102058
2016-07-31,7035.040656424371
2016-08-01,3518.897676654183
2016-08-02,2784.4572392967316
2016-08-03,3182.120057824372
2016-08-04,4793.1350559003595
2016-08-05,6117.852478065513
2016-08-06,5152.636098323474
2016-08-07,4277.096191517723
2016-08-08,4146.826048187096
2016-08-09,2839.0125550644566
2016-08-10,3135.5257385398972
2016-08-11,6537.1279434277985
2016-08-12,7775.194339446357
2016-08-13,6392.329896787195
2016-08-14,4604.610045155812
2016-08-15,2048.154538663143
2016-08-16,3385.4874682872646
2016-08-17,3422.6804991689
2016-08-18,8848.687387241445
2016-08-19,5429.548416844767
2016-08-20,8012.524751050479
2016-08-21,6675.123270483404
2016-08-22,2980.6151090952044
2016-08-23,3977.454650754258
2016-08-24,1942.9401445474857
2016-08-25,6631.680698204601
2016-08-26,6001.47857533891
2016-08-27,7128.6893085019165
2016-08-28,7385.3784032526755
2016-08-29,2537.404120891632
2016-08-30,3823.6764987060487
2016-08-31,3562.5447140160536
2016-09-01,6959.223948265997
2016-09-02,6434.517541946327
2016-09-03,4909.803458070381
2016-09-04,5539.746920664977
2016-09-05,2223.2143080155884
2016-09-06,2095.945847096941
2016-09-07,2326.6935104468857
2016-09-08,7952.030421442374
2016-09-09,7763.60308530853
2016-09-10,7396.284347308227
2016-09-11,5379.913768503593
2016-09-12,2534.6940261116843
2016-09-13,2992.193350579715
2016-09-14,1350.264008101642
2016-09-15,9333.428639078078
2016-09-16,7432.107278683292
2016-09-17,7765.282411565878
2016-09-18,5524.030653702018
2016-09-19,1792.2586330290585
2016-09-20,3286.7455002580996
2016-09-21,3503.8079257698537
2016-09-22,6773.826871711292
2016-09-23,5347.294237831686
2016-09-24,5467.972743167866
2016-09-25,6356.918576890647
2016-09-26,4068.0290868098527
2016-09-27,4128.557184071407
2016-09-28,3857.0066599788693
2016-09-29,6613.579268250528
2016-09-30,5130.953128790602
2016-10-01,7230.051957387643
2016-10-02,5750.732746132243
2016-10-03,2238.2061087144857
2016-10-04,2456.5098647083705
2016-10-05,3457.7697937948633
2016-10-06,6630.910025317979
2016-10-07,8328.181449367694
2016-10-08,6176.724392641378
2016-10-09,5405.852630714956
2016-10-10,2703.4492363328864
2016-10-11,4066.2733536041665
2016-10-12,3529.1868814375343
2016-10-13,5362.010000976708
2016-10-14,6028.0603925212845
2016-10-15,5810.121748481925
2016-10-16,5458.351670720139
2016-10-17,3308.452260276923
2016-10-18,3148.579135164151
2016-10-19,2567.677479626475
2016-10-20,6944.450121785435
2016-10-21,4279.681885155618
2016-10-22,6653.016995019168
2016-10-23,4860.337241737398
2016-10-24,3223.5231870357097
2016-10-25,3939.255197510048
2016-10-26,4193.881367093436
2016-10-27,6402.359789601529
2016-10-28,5813.172840244354
2016-10-29,7314.241542556454
2016-10-30,7024.584418502782
2016-10-31,2578.5348195645533
2016-11-01,3114.973179297063
2016-11-02,3802.4963992169196
2016-11-03,6382.096835035679
2016-11-04,4280.752689158922
2016-11-05,6698.591807886051
2016-11-06,4743.811999915828
2016-11-07,3396.9281256485915
2016-11-08,3273.648044634608
2016-11-09,2101.9917971504374
2016-11-10,7856.891251316967
2016-11-11,5974.709037142504
2016-11-12,6711.475084617778
2016-11-13,7251.079128343298
2016-11-14,2750.5338849837676
2016-11-15,4122.208403997258
2016-11-16,3665.9197161721227
2016-11-17,5100.317417313265
2016-11-18,7150.458331087003
2016-11-19,6151.69027913089
2016-11-20,7769.137493261395
2016-11-21,2538.840479568636
2016-11-22,3061.0820280863454
2016-11-23,3243.530177531687
2016-11-24,6035.1093770281195
2016-11-25,7174.856538790213
2016-11-26,6009.751959409017
2016-11-27,7772.873630222158
2016-11-28,2552.5285289876388
2016-11-29,2147.846315128958
2016-11-30,3399.4906771178066
2016-12-01,6529.27521895224
2016-12-02,6277.7460864174745
2016-12-03,6499.933679014232
2016-12-04,3933.986855528443
2016-12-05,3676.2165585889525
2016-12-06,3148.9882848642756
2016-12-07,1503.8445377388766
2016-12-08,5765.378716503205
2016-12-09,6725.300876054604
2016-12-10,6778.327080100916
2016-12-11,5864.941963498354
2016-12-12,2594.153240845824
2016-12-13,3830.859897052213
2016-12-14,2782.158058802798
2016-12-15,5865.4949561438925
2016-12-16,5331.4044434837215
2016-12-17,3957.8047292994456
2016-12-18,5674.706498265052
2016-12-19,4248.303885761062
2016-12-20,3459.0959626353197
2016-12-21,3992.96222500596
2016-12-22,5082.124097444588
2016-12-23,3263.0730904405127
2016-12-24,5762.21118604202
2016-12-25,7491.417263697378
2016-12-26,3054.2280323999016
2016-12-27,4107.867086900795
2016-12-28,2309.603403036167
2016-12-29,7019.376761853122
2016-12-30,6875.096407330664
2016-12-31,5932.863111912977
2017-01-01,9243.272141073803
2017-01-02,2934.762666913466
2017-01-03,4336.876737435371
